"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"3246","county","Jersey County","driving","","Illinois","United States",100,99.36,92.91,93.27,79.23,124.21,105.8,104.23,94.99,88.54,82.23,97.64,117.12,109.6,88.68,101.5,88.54,92.55,117.77,152.01,93.27,103.51,138.4,77.87,101.36,112.61,120.85,102.58,93.27,104.37,83.24,109.03,121.28,145.56,118.19,104.44,102.87,105.23,97.35,113.47,145.06,113.47,95.85,87.03,97.06,131.88,112.61,143.7,126.58,89.97,104.87,100.64,110.74,132.88,175.07,125,109.1,95.7,95.49,98.14,108.24,101,84.6,71.2,77.65,72.71,73.78,79.66,57.59,43.19,54.37,51.93,64.18,67.48,62.39,56.02,62.32,63.25,76.29,69.2,71.35,66.98,66.33,56.23,68.98,62.18,71.7,75.36,81.81,76.93,44.27,55.59,70.06,69.77,79.3,82.02,86.75,70.63,82.38,82.66,80.37,83.17,89.11,77.72,74.28,78.65,84.67,71.13,91.19,97.56,104.8,86.6,87.82,80.8,87.75,100.5,101.5,120.06,94.7,NA,NA,101.29,117.12,108.31,114.54,84.24,108.95,114.04,111.1,111.75,132.16,147.21,105.3,112.75,137.61,123.21,118.55,134.03,165.83,145.56,123.5,133.38,142.19,130.59,141.55,179.58,144.91,126.65,130.95,146.35,147.71,173.07,228.22,179.94,136.32,124.36,137.68,148.14,176.07,178.94,157.59,136.46,156.45,152.79,149.43,236.1,228.87,149.07,142.48,118.48,141.76,217.84,191.4,190.26,172.92,151.29,144.84,152.15,149.28,188.18,212.03,180.37,169.34,156.88,139.4,170.49,180.3,192.34,160.32,146.63,150.29,149.64,147.64,179.23,216.83,191.26,136.46,140.62,147.71,139.61,149.5,196.13,162.32,127.72,133.09,157.52,178.01,187.39,218.41,163.54,148.28,132.95,128.37,153.58,175.5,210.39,179.01,132.66,143.91,142.12,148.85,171.56,217.91,169.63,144.41,132.16,119.2,149.57,170.7,199.21,158.17,135.32,122.06,145.49,151.79,177.65,230.95,191.62,162.39,121.06,149.07,143.48,161.96,198.57,166.76,138.32,132.31,131.16,154.23,170.27
"3249","county","Jo Daviess County","driving","","Illinois","United States",100,110.67,101.99,137.61,173.96,227.67,191.14,165.82,108.14,116.73,110.22,167.36,241.5,183,110.04,104.43,119.35,120.98,177.49,256.6,175.68,119.35,126.58,125.77,135.9,188.79,258.14,190.05,133.73,114.47,121.88,121.52,261.39,377.22,326.85,162.84,122.33,123.24,139.6,224.23,291.77,218.44,125.68,109.04,128.12,139.33,210.04,291.77,223.33,130.74,126.67,136.62,148.01,234.18,258.77,200,126.31,136.53,147.83,133,202.98,204.88,159.13,123.87,114.47,103.07,107.69,109.13,108.5,74.23,92.77,66.55,88.25,89.33,100.18,87.43,75.32,95.75,116,107.5,90.69,98.55,110.22,101.9,93.22,108.05,92.04,102.08,110.94,143.4,64.83,104.25,96.38,96.75,105.7,123.51,146.47,121.25,107.78,118.44,123.42,121.97,136.17,142.86,133.36,106.87,117.9,120.07,139.33,151.27,206.51,147.11,142.04,123.24,134.45,148.64,186.89,194.03,124.05,NA,NA,139.24,148.82,219.08,216.91,139.51,159.67,150.54,183.54,192.31,240.42,272.78,302.89,250.45,186.62,186.53,190.14,262.03,323.15,238.61,190.51,223.51,212.39,229.57,285.62,353.98,320.8,226.04,189.33,216.91,254.07,351.81,408.41,370.25,252.98,259.58,262.75,277.49,340.42,429.39,324.5,237.25,275.14,274.68,301.99,398.01,516.09,411.21,289.33,284.72,299.55,407.05,545.21,519.44,473.69,310.22,281.28,302.8,285.53,443.31,499.91,480.56,322.6,329.29,291.05,341.32,500,507.5,476.49,305.97,293.22,320.34,405.24,521.25,596.65,470.25,348.92,329.48,327.49,388.34,515.37,552.98,468.26,352.53,371.34,382.37,425.68,551.63,624.23,540.96,319.26,357.5,379.75,416.55,567.54,613.02,534.9,357.14,323.33,314.65,356.78,483.73,572.69,498.01,261.93,252.8,279.66,303.53,421.61,565.46,455.52,235.08,223.15,234.36,284.18,463.74,716.64,582.55,465.28,214.65,241.59,238.16,346.84,480.11,428.39,236.44,257.23,257.78,282.55,452.98
"3276","county","Kane County","driving","","Illinois","United States",100,105.01,104.29,106.22,122.12,114.24,91.12,105.13,102.27,103.28,102.27,118.63,123.86,91.9,95.21,99.24,100.78,104.39,124.01,127.18,87.94,95.72,100.29,100.56,102,116.69,127.74,89.64,100.86,104.76,105.58,115.85,132.52,131.76,105.54,110.27,104.57,105.48,109.2,130.96,144.48,103.93,100.85,101.52,103.37,117.52,140.62,143.76,108.11,106.1,109.42,112.05,115,137.54,152,109.82,106.73,114.19,110.69,107.55,121.17,108.81,77.53,83.69,84.07,73.32,71.99,80.28,60.24,38.82,51.56,57.03,61.82,59.03,65.71,55.03,44.59,60.76,60.22,62.13,65.8,74.81,65.47,53.64,63.29,68.22,66.26,69.58,79.15,71.9,44.62,66.22,67.71,71.96,74.48,76.41,82.31,65.4,78.9,79.41,78.41,83.42,91.74,77.72,74.78,79.48,82.7,76.13,88.33,104.65,98.14,79.19,87.35,84.35,96.95,101.88,112.27,112.26,75.41,NA,NA,105.45,95.8,129.5,119.53,82.37,108.69,109.75,118.05,123.46,138.59,118.78,104.38,94.56,120.43,119.29,122.32,147.32,139.35,113.7,118.37,128.24,125.96,139.03,153.7,151.3,122.83,140.3,131.54,139.27,153.97,167.97,156.94,131.65,144.05,149.97,152.99,159.15,181.52,156.37,120.8,139.72,156.67,157.93,165.01,165.29,177.94,141.28,148.43,161.67,169.85,176.66,172.91,132.53,129.16,155.4,157.63,162.29,165.63,190.58,180.96,144.51,158.4,163.44,156.59,173.7,194.69,183.68,138.14,157.93,157.13,167.08,176.38,192.72,187.61,145.87,155.96,163.11,162.63,169.27,185.11,180.32,143.8,152.59,160.39,162.68,166.66,192.46,183.63,143.11,143.37,169.54,168.74,170.75,189.17,175.47,139.58,152.31,154.13,155.51,160.99,183.41,180.03,134.09,140.52,142.7,145.92,150.19,171.88,174.13,134.01,136.12,135.13,148.99,155.53,181.4,174.03,128.52,123.35,127.35,137.79,145.43,163.33,158.87,135.04,139.28,145.63,148.79,147.81,174.97
"3277","county","Kane County","walking","","Illinois","United States",100,106.99,113.59,106.6,128.83,130.33,99.46,111.22,96.34,106.13,99.68,115.74,141.52,90.46,94.08,98.46,97.92,107.17,127.18,140.23,96.52,106.45,99,105.63,103.55,120.51,152.56,86.05,107.92,111.29,104.34,106.24,155.58,151.42,119.15,114.81,103.69,104.23,106.49,142.34,176.08,126.89,104.41,97.17,107.28,125.03,155.9,182.18,132.77,112.33,109.21,125.13,120.69,166.51,192.47,152.31,110.97,120.01,119.97,112.26,139.94,134.49,103.84,97.42,116.24,86.02,82.72,94.98,74.36,53.78,71.82,79.67,95.23,72.93,86.91,75.19,69.24,83.76,77.2,93.83,102.87,114.52,90.07,96.77,94.08,117.07,105.95,87.88,113.48,108.17,76.95,87.49,88.13,81.32,87.49,88.56,113.95,105.88,105.59,108.03,97.71,110.36,113.73,92.26,123.66,104.41,110.47,89.03,113.88,146.07,144.89,125.31,114.84,103.66,126.82,144.28,140.95,156.9,99.1,121.01,108.71,146.43,116.42,194.3,177.45,121.55,153.39,141.84,172.82,171.28,195.3,184.01,175.48,159.88,176.59,169.88,170.46,224.17,229.19,199.46,166.15,187.63,168.3,201.9,222.41,223.84,189.92,212.26,173.4,184.37,224.92,232.63,232.09,204.52,206.1,204.63,213.12,219.22,243.99,210.54,166.83,184.87,226.07,223.2,232.05,206.96,280.28,209.29,190.79,219.43,233.78,243.78,246.22,211.83,162.67,228.68,218.36,226.96,221.15,266.94,254.89,196.67,230.41,211.58,191.97,217.78,261.6,249.34,180.71,202.8,196.84,226.46,239.08,267.26,265.36,196.52,204.27,217.71,225.03,219.58,262.03,267.55,201.94,212.94,225.31,224.74,220.08,261.06,262.85,196.02,194.41,217.53,221.48,233.7,262.28,252.13,195.37,217.39,221.33,213.09,226.68,256.62,272.82,186.55,186.88,184.51,194.3,210.79,227.5,277.02,192.86,186.09,177.95,212.87,209.14,253.03,267.98,175.19,172.32,165.61,168.66,189.64,234.92,233.6,195.7,189.1,191.43,220.69,216.57,253.42
"3278","county","Kankakee County","driving","","Illinois","United States",100,100.9,98.69,106.66,120.02,107.64,89.78,98.98,101.74,97.4,99.98,119,110.16,86.16,92.2,100.61,95.78,102.08,126.57,126.11,86.36,98.98,96.73,93.03,98.54,118.17,126.11,88.86,97.79,104.87,97.63,109.04,137.1,141.81,103.48,105.85,108.4,104.96,113.66,130.19,135.96,103.05,99.02,98.89,103.63,111.4,141.29,146,113.21,110.87,114.69,117.18,124.08,146.73,144.59,112.85,103.18,105.45,110.53,103.54,131.1,108.19,85.79,93.44,88.65,83.92,79.55,93.95,73.07,47.83,61.26,65.72,73.34,66.11,81.6,66.55,55.48,70.56,66.91,70.91,79.37,84.75,68.9,62.99,73.19,82.35,77.83,80.46,90.6,82.3,50.84,76.21,86.57,86.04,92.97,91.7,95.14,78.23,96.26,97.14,100.62,96.48,109.36,89.44,82.71,94.04,97,94.18,103.92,125.44,126.56,97.42,106.48,103.2,115.04,119.57,131.39,145.56,92.34,NA,NA,129.07,113.65,145.48,150.27,100.3,126.32,126.64,132.19,146.17,165.05,141.81,134.46,119.4,143.59,142.17,141.78,171.72,163.87,123.87,137.03,151.96,141.06,152.89,179.16,175.34,138.33,144.73,142.44,148.77,161.82,190.95,175.82,150.16,151.12,164.12,167.01,173.82,193.32,181.9,138.6,155.34,164.27,173.23,184,197.99,189.71,159.99,160.14,168.81,186.08,197.48,196.09,171.96,158.54,167.02,168.2,172.47,185.14,207.41,199.23,163.39,163.74,172.72,163.12,183.78,218.4,211.41,148.88,162.67,157.59,166.1,188.18,210.78,217.55,165.6,160.76,163.32,166.75,183.14,199.31,197.59,161.3,160.01,163.39,170.25,177.32,201.84,201.24,172.31,162.04,177.73,178.91,188.18,219.43,231.32,184.46,173.91,175.76,174.61,187.74,208.36,212.05,161.7,158.72,159.23,156.69,174.16,195.92,190.29,151.42,156.44,159.98,160.05,174.57,211.57,205.74,145.28,144.53,154.84,156.57,167.85,194.07,181.21,147.49,159.52,154.06,161.38,173.24,205.84
"3287","county","Kendall County","driving","","Illinois","United States",100,105.08,103.86,109.69,123.09,121.22,96.37,110.5,102.05,100.43,105.05,117.1,143.41,98.74,94.9,103,99.77,105.6,129.86,141,99.87,99.23,102.21,100.09,106.1,122.07,139.03,98.45,101.93,106.68,104.7,124.48,140.08,143.16,112.54,114.72,105.63,102.6,110.53,137.66,154.16,112.12,103.53,102.13,106.32,114.34,141.44,152.89,116.49,109.16,107.85,113.65,118.46,142.96,168.83,119.5,107.32,114.62,112.19,108.73,124.48,120.6,87.83,92.34,92.53,78.33,76.7,87.22,66.02,43.2,57.73,61.65,70.14,65.41,78.21,64.21,54.8,69.23,65.87,70.14,77.24,86.81,72.05,60.59,70.54,78.82,76.87,80.38,96.59,84.53,49.78,74.79,78.76,84.46,90.59,90.65,96.85,79.57,91.87,91.88,93.88,98.87,110.4,93.05,88.68,92.56,93.96,89.61,103.39,122.35,118.42,99.05,102.14,100.22,117.46,120.06,133.67,140.18,90.47,NA,NA,124.68,112.7,151.88,145.86,104.82,128.58,133.2,144.09,144.29,166.16,142.84,129.1,117.78,135.04,141.65,143.56,179.69,164.17,133.38,133.09,148.73,144.22,160.59,176.95,178.65,150.9,155.8,148.45,162.85,175.13,190.66,186.96,158.27,162.5,172.45,176.72,180.36,199.48,183.59,141.28,151.9,173.48,177.43,184.46,190.33,199.5,167.81,164.1,177.47,186.81,196.54,194.76,164.97,148.02,174.45,179.05,182.42,184.64,204.89,198.75,163.91,176.14,183.23,169.42,187.62,212.82,204.05,154.99,170.75,170.34,183.74,194.31,208.34,208.76,164.23,168.31,179.22,183.77,189.27,198.55,207.16,158.5,167.67,175.91,179.09,185.45,212.19,211.18,164.73,157.33,183.49,184.21,184.58,203.4,199.81,160.83,167.53,170.25,178.34,180.78,197.29,202.65,157.37,151.68,154.36,161.58,162.95,189.02,200.81,155.19,147.47,147.95,165.5,165.35,196.93,197.71,149.31,142.67,136.95,152.79,155.09,182.34,183.7,158.22,147.44,156.27,166.96,166.46,193.38
"3323","county","Knox County","driving","","Illinois","United States",100,99.97,104.14,110.92,98.25,104.11,98.31,112.8,103.18,105.41,97.77,112.29,131.46,98.34,98.03,104.11,105.61,113.15,137.1,163.54,98.44,108.03,108.92,104.39,107.42,123.44,165.16,122.96,110.48,117.2,106.15,119.2,148.82,148.73,118.54,134.39,114.97,119.52,121.15,148.82,151.5,123.98,113.22,102.01,112.68,121.75,161.53,149.14,120.73,121.15,112.23,119.62,130.38,156.72,159.11,125.48,111.5,122.17,135.96,123.22,152.96,118.95,104.11,106.66,103.69,96.24,96.59,105.64,88.92,60.19,70.29,72.64,83.34,76.43,88.44,83.47,60.29,76.34,83.5,86.08,84.3,97.87,83.98,74.01,83.28,86.53,86.11,91.43,112.42,89.11,48.54,85.45,94.68,93.6,97.42,97.42,103.47,81.97,93.95,96.94,113.5,105.22,114.17,102.13,97.1,107.23,101.72,110.54,128.28,136.24,113.31,100.03,119.59,104.84,119.36,135.64,151.02,153.09,108.28,NA,NA,131.02,137.32,166.15,144.33,114.46,135.32,152.64,147.42,153.63,183.82,156.37,130.61,133.69,142.61,142.01,159.39,192.61,180.22,144.84,150,175,157.1,167.83,186.05,198.76,151.82,163.06,151.75,171.15,183.66,209.3,200.7,176.11,179.24,168.63,181.97,185.35,227.87,219.62,166.15,163.22,182.8,186.78,188.22,241.11,206.27,183.28,178.6,176.24,204.17,213.82,224.71,188.69,200.03,194.08,189.65,179.78,200.29,231.21,217.68,197.48,179.3,181.27,173.89,192.9,220.06,221.88,185.64,187.71,169.11,188.03,194.17,224.11,220.16,194.04,184.08,192.87,196.69,192.9,219.24,207.32,168.38,182.2,194.33,169.75,201.69,231.46,213.85,186.02,179.43,202.39,186.34,204.65,229.81,219.84,187.8,197.48,200.19,183.89,202.17,212.26,199.43,170.61,162.9,165.41,165.38,167.17,201.82,197.13,166.53,170.99,169.08,186.24,192.58,244.27,221.85,179.33,177.93,159.75,167.9,176.91,206.02,199.2,171.75,170.57,170.32,173.76,175.8,210.22
"3337","county","LaSalle County","driving","","Illinois","United States",100,104.86,100.69,107.18,114.95,95.99,90.83,104.49,102.51,102.87,99.25,108.89,111.27,96.78,96.26,103.56,102.18,103.9,123.85,134.84,94.34,99.57,102.65,97.93,102.64,117.97,130.85,95.42,107.33,115.11,99.13,101.62,135.16,133.77,117.26,112.39,110.93,107.11,117.07,137.65,150.05,122.3,102.27,102.36,104.81,126.5,135.72,143.33,127.04,108.12,109.66,118.1,117.44,146.49,152.55,134.49,102.67,110.65,113.26,111.78,129.99,121.7,98.07,95.28,92.61,86.57,84.6,96.59,75.99,51.45,65.49,70.84,78.79,72.48,80.29,65.78,56.28,71.74,69.74,72.77,77.35,85.28,75.51,59.9,79.49,83.64,80.71,85.75,92.05,80.98,49.01,78.95,82.63,86.78,86.55,89.56,95.11,77.32,93.78,91.59,92.97,94.35,104.08,90.54,84.09,92.15,96.86,91.36,105.37,125.97,122.35,95.33,105.86,96.34,112.33,111.7,133.12,135.48,89.54,NA,NA,126.53,121.19,150.54,144.84,110.16,127.98,133.15,140.46,146.66,173.55,150.86,142.52,126.01,139.91,145.37,151.21,184.06,209.83,190.03,147.42,158.27,144.58,178.9,197.74,246.77,233.62,180.07,153.19,165.19,201.23,236.53,285.05,278.73,190.32,189.21,200.43,202.87,230.54,218.47,195.9,167.44,202.83,194.27,214.03,230.34,233.3,238.08,184.87,185.84,209.09,229.68,262.22,215.31,222.38,196.74,193.64,195.59,195.59,229.76,237.89,230.49,191.69,191.26,180.79,205.78,249.85,253.41,200.52,189.82,180.01,205.78,210.6,240.96,268.87,234.36,185.55,200.3,203.22,204.99,238.7,258.23,211.46,185.79,200.3,198.74,208.67,245.39,265.9,219.7,163.27,187.41,206.15,211.32,242.75,229.03,206.95,168.97,173.78,175.65,183.51,197.54,217.52,177.73,161.03,157.25,159.09,164.8,189.04,214.19,174.43,150.51,147.64,170.62,170.91,225.36,253.9,180.09,213.31,141.38,148.53,161.61,186.13,178.19,174.52,155.06,164.53,165,163.53,192.76
"3351","county","Lake County","driving","","Illinois","United States",100,105.12,107.18,111.49,136.83,113.28,88.05,103.86,102.17,101.61,106.6,123.15,121.07,87.46,95,99.6,100.19,106.14,129.09,125.15,85.39,94.68,99.83,101.92,104.12,119.13,125.16,87.06,100.64,104.76,107.81,113.64,136.49,128.34,100.32,110.68,105.54,106.29,110.03,128.05,138.22,98.25,99.52,99.7,100.87,114.79,130.74,135.46,100.48,106.96,107.23,109.48,117.23,138.01,144.19,103.81,104.08,108.89,106.28,104.28,115.19,99.07,72.11,79.42,77.03,67.39,65.15,72.43,53.85,35.23,47,52.2,56.18,52.08,57.69,50.33,40.13,52.85,53.18,55.2,57.12,65.59,55.82,46.1,55.07,58.62,56.76,58.14,66.96,63.46,39.94,57.04,60.22,63.92,65.54,67.99,74.5,58.87,68.74,74.52,68.82,72.05,79.19,72.35,66.74,68.38,71.51,68.73,76.43,91.56,90.91,73.46,77.21,77.56,84.2,88.05,99.72,103.82,68.19,NA,NA,94.35,86.74,114.65,108.24,72.91,96.11,95.99,108.2,110.62,127.99,110.91,103.48,91.31,110.93,113.78,111.84,137.45,127.62,103.45,112.03,123.37,121.52,134.34,145.13,142.51,118.76,132.07,122.33,128.89,145.26,157.22,147.94,120.82,134.58,140.7,144.27,147.14,166.49,147.39,115.17,130.08,146.92,148.12,157.98,153.54,164.64,131.53,138.17,151,159.35,168.4,165.28,127.75,126.51,146.94,149.07,148.52,151.58,174.34,165.36,137.14,146.68,151.55,143.86,159.22,179.98,168.01,128.21,145.64,146.23,155.57,158.91,178.79,170.53,136.26,142.17,151.36,157.29,157.68,169.16,164.92,136.76,139.9,149.71,151.05,158.62,176.02,170.02,135.62,136.76,154.93,156.97,158.19,175.35,159.66,134.26,139.26,140.98,143.21,144.29,167.22,161.22,122.64,131.02,131.82,138.69,139.23,158.96,160.03,121.83,127.25,128.65,135.48,141.07,163.25,158.48,114.18,115.85,114.9,124.38,129.55,150.35,140.86,119.79,125.15,131.37,137.27,137.85,158.01
"3353","county","Lake County","transit","","Illinois","United States",100,104.09,111.84,103.08,136.08,119.3,91.97,110.98,100.36,106.46,103.66,116.36,110.33,81.78,101.15,99.07,108.68,99.43,122.31,115.85,81.21,97.63,98.85,93.9,97.56,116.14,124.32,88.02,94.33,103.23,98.78,111.19,133.79,118.51,104.09,118.72,102.01,108.61,100.72,115.71,124.03,101.65,109.18,99.71,96.99,103.8,123.03,130.63,106.53,108.82,100.5,111.26,110.4,127.12,136.15,103.44,109.47,104.09,98.49,97.99,105.74,91.82,66.71,71.38,66,53.16,52.22,48.85,40.53,31.49,44.12,44.19,48.42,43.97,36.08,33.07,39.6,42.97,45.84,37.66,40.82,46.63,38.52,38.81,44.84,59.47,45.55,39.6,40.67,47.42,38.24,41.03,39.38,35.8,41.54,41.97,48.57,46.77,53.73,48.78,45.19,44.84,53.52,40.67,43.97,45.05,47.27,48.06,51.22,51.79,56.46,56.67,49.78,51.43,55.16,61.26,60.69,52.15,39.17,48.21,38.81,52.94,56.46,62.63,55.74,44.4,56.03,50.57,64.85,59.76,66,59.97,63.92,59.04,61.98,70.59,63.77,69.94,73.6,66.21,64.06,68.58,69.44,80.63,85.51,78.41,78.91,82.42,68.94,79.41,80.27,80.34,87.37,72.81,87.73,86.51,92.47,88.09,97.2,79.84,75.54,75.68,87.66,76.54,91.61,80.77,93.83,79.05,84.15,102.94,82.71,86.15,95.98,80.2,74.39,81.92,80.2,85.08,90.32,83.36,91.97,77.98,88.02,88.67,81.28,88.31,88.95,91.32,73.31,84.72,79.63,95.48,94.98,91.82,85.15,77.12,86.94,87.09,81.64,78.34,85.15,76.97,68.58,75.54,78.77,80.06,74.82,85.72,85.87,75.9,68.79,77.69,82.42,87.3,80.99,87.8,73.82,79.12,68.65,78.34,81.99,80.56,80.77,66.5,73.96,69.87,77.47,74.53,78.55,85.44,63.56,68.15,66.14,73.39,80.99,78.26,80.99,61.41,69.94,66.93,64.13,71.09,71.81,66.5,69.66,69.94,66.79,75.39,82.78,95.62
"3356","county","Lake County","walking","","Illinois","United States",100,104.98,110.27,112.43,128.79,127.29,94.08,113.34,102.32,102.11,104.84,130.75,137.7,97.43,104.14,98.22,97.57,106.53,128.34,142.64,101.26,97.57,103.18,102.67,104.52,124.83,143.69,91.2,101.33,101.22,104.89,110.93,150.11,140.56,110.32,110.32,104.35,105.34,112.01,132.88,173.23,113.32,100.4,98.9,95.3,112.1,134.64,151.79,124.39,123.87,108.87,117.2,121.76,151.32,180.72,137.89,112.94,120.76,113.83,115.75,138.75,120.52,88.21,98.5,106.3,86.5,82.42,94.2,79.92,55.89,70.77,78.45,108.8,69.46,81.91,66.42,57.52,79.71,77.53,88.67,94.85,103.81,92.6,78.89,88.35,113.6,91.74,78.7,99.7,103.58,72.31,78.17,78.45,78.91,86.8,86.05,111.42,104.24,106.48,95.44,93.7,96.47,107.07,87.74,105.99,88.28,99.16,82.61,108.03,133.49,161.99,126.73,101.4,105.76,126.07,122.93,125.93,148.98,84.62,107.79,102.74,153.85,121.98,175.66,163.77,98.57,140.79,136.98,179.97,166.63,183.81,167.73,175.12,150.69,181.47,179.97,166.63,203.11,201.78,160.26,171.59,199.65,184.74,208.19,205.55,222,221.06,198.48,165.2,180.93,221.95,229.53,212.15,172.99,199.39,220.52,210.41,209.06,235.17,198.55,160.26,183.5,214.58,217.88,230.14,201.61,237.63,182.05,198.39,216.8,226.61,234.4,243.67,199.93,197.73,205.29,201.19,203.37,199.34,235.06,239.69,202.41,215.47,224.06,201.4,216.55,249.24,245.28,175.73,199.3,203,214.84,217.32,244.91,244.14,178.17,200.63,216.08,221.32,212.54,235.17,229.51,194.97,193.94,221.39,216.97,232.37,261.88,245.35,187.5,182.8,218.09,225.46,222.86,250.55,229.74,201.1,196.47,201.12,214.25,215.05,240.16,227.59,159.54,187.62,193.49,186.54,180.67,215.21,233.42,174.33,170.51,178.66,193.03,200.59,236.81,237.66,163.09,154.97,157.69,179.01,177.09,206.15,186.19,167.63,169.95,188.25,203.77,185.7,217.81
